bodyId	NT	NT_prob
18531	unclear	0.4959619
18540	unclear	
18541	glutamate	0.86329293
18544	glutamate	0.8080925
18564	gaba	0.8738287
18566	unclear	0.0
18579	acetylcholine	0.90647435
18588	gaba	0.85740286
18595	gaba	0.85116625
18605	acetylcholine	0.85730535
18614	gaba	0.822422
18618	gaba	0.8799557
18629	unclear	0.35967767
18630	glutamate	0.80115414
18631	acetylcholine	0.8644095
18632	unclear	0.7770393
18635	unclear	0.9712991
18648	unclear	0.0
18649	unclear	0.0
18653	acetylcholine	0.91236585
18661	acetylcholine	0.86440027
18669	unclear	0.39371678
18672	acetylcholine	0.8140275
18673	glutamate	0.6636659
18675	acetylcholine	0.8883037
18676	gaba	0.80497456
18682	acetylcholine	0.8749123
18683	acetylcholine	0.7353505
18686	glutamate	0.8526438
18689	gaba	0.72970915
18691	gaba	0.87810993
18695	unclear	
