bodyId	NT	NT_prob
10178	glutamate	0.7768327593803406
10180	glutamate	0.7956835031509399
10181	acetylcholine	0.8317124247550964
10182	acetylcholine	0.9744266867637634
10184	gaba	0.8367388248443604
10185	octopamine	0.864924967288971
10186	acetylcholine	0.9265075922012329
10187	octopamine	0.784814178943634
10188	gaba	0.8833727240562439
10189	glutamate	0.7429887056350708
10190	glutamate	0.8264289498329163
10191	acetylcholine	0.9453783631324768
10192	acetylcholine	0.9592940211296082
10193	acetylcholine	0.9350414872169495
10194	acetylcholine	0.6130988597869873
10195	serotonin	0.6911395192146301
10196	glutamate	0.7974274754524231
10197	acetylcholine	0.9156221747398376
10198	acetylcholine	0.9440199136734009
10199	acetylcholine	0.8887753486633301
10200	acetylcholine	0.9411342144012451
10201	acetylcholine	0.7195949554443359
10202	gaba	0.8196035027503967
10203	gaba	0.8628832101821899
10204	octopamine	0.8965581655502319
10205	gaba	0.8615932464599609
10206	acetylcholine	0.67058926820755
10207	acetylcholine	0.9424567222595215
10208	acetylcholine	0.9646791219711304
10209	gaba	0.7773276567459106
10210	glutamate	0.5553119778633118
10211	gaba	0.8492879867553711
10212	gaba	0.8571003675460815
10213	glutamate	0.8307830095291138
10214	gaba	0.8579868674278259
10215	gaba	0.8656342029571533
10216	acetylcholine	0.948086142539978
10217	acetylcholine	0.9469988942146301
10218	acetylcholine	0.9338770508766174
10219	acetylcholine	0.9502774477005005
10220	glutamate	0.8310134410858154
10221	acetylcholine	0.9440184831619263
10222	acetylcholine	0.933552622795105
10223	acetylcholine	0.9512840509414673
10224	gaba	0.8475682735443115
10226	octopamine	0.8634411692619324
10228	acetylcholine	0.9492088556289673
10229	acetylcholine	0.9403905272483826
10230	acetylcholine	0.9553062319755554
10231	acetylcholine	0.9568212628364563
10232	gaba	0.8535234928131104
10233	acetylcholine	0.8205932974815369
10234	acetylcholine	0.9540746808052063
10235	acetylcholine	0.9567854404449463
10236	gaba	0.8496261835098267
10237	serotonin	0.8408010601997375
10238	acetylcholine	0.9615230560302734
10239	gaba	0.8665614724159241
10240	acetylcholine	0.9380298852920532
10241	gaba	0.8573776483535767
10242	glutamate	0.7003126740455627
10243	gaba	0.8819371461868286
10244	acetylcholine	0.902794599533081
10245	glutamate	0.7986152172088623
10246	gaba	0.8327600955963135
10247	gaba	0.8885923027992249
10248	acetylcholine	0.9552111625671387
10249	acetylcholine	0.9417069554328918
10250	acetylcholine	0.9525707960128784
10251	gaba	0.8682721853256226
10252	glutamate	0.7974132895469666
10253	gaba	0.8375256657600403
10254	gaba	0.5154739618301392
10255	acetylcholine	0.9281617403030396
10256	glutamate	0.7367674708366394
10257	acetylcholine	0.5930207967758179
10258	acetylcholine	0.7991705536842346
10259	acetylcholine	0.9344804883003235
10260	acetylcholine	0.9584465622901917
10261	glutamate	0.7500428557395935
10262	acetylcholine	0.9598444104194641
10263	gaba	0.8327763080596924
10264	acetylcholine	0.9519209265708923
10265	octopamine	0.9023657441139221
10266	acetylcholine	0.9639185667037964
10267	acetylcholine	0.903963565826416
10268	glutamate	0.8020256757736206
10269	octopamine	0.8988975286483765
10271	gaba	0.8700432181358337
